Order ID,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
14403,12/4/2003,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,59.752,7,0.2,19.4194
14404,12/8/2000,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,63.92,4,0,3.196
14405,12/17/2007,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,383.96,5,0.2,38.396
14406,12/5/2004,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,7.752,3,0.2,2.8101
14407,12/10/2006,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,33.568,2,0.2,11.7488
14408,12/16/2008,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,666.344,7,0.2,66.6344
14409,12/16/2009,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,573.728,4,0.2,-64.5444
14410,12/28/2006,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,21.936,3,0.2,8.226
14411,12/20/2008,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,19.44,3,0,9.3312
14412,12/12/2000,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,447.968,4,0.2,139.99
14413,12/13/2005,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,16.78,2,0,4.195
14414,12/22/2009,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,20.96,2,0,5.24
14415,12/27/2002,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,88.752,3,0.2,27.735
14416,12/23/2000,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,304.23,3,0,9.1269
14417,12/24/2009,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,167.86,2,0,78.8942
14418,12/25/2003,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,82.38,6,0,25.5378
14419,12/28/2003,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,23.976,3,0.2,-5.6943
14420,12/21/2009,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,33.29,1,0,7.9896
14421,12/22/2000,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,14.952,2,0.7,-11.9616
14422,12/19/2000,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,323.982,3,0.4,-80.9955
14423,12/16/2002,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,2.286,2,0.7,-1.6764
14424,12/27/2006,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,14.352,3,0.2,0.897
14425,12/22/2001,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,71.976,3,0.2,0.8997
14426,12/10/2009,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,9.21,3,0,2.3025
14427,12/14/2009,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,18,5,0,8.28
14428,12/16/2004,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,42.93,9,0,19.3185
14429,12/22/2000,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,15.552,3,0.2,5.4432
14430,12/18/2006,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,17.92,5,0.2,1.12
14431,12/12/2009,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,19.99,1,0,6.7966
14432,12/10/2008,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,22.92,5,0.2,8.022
14433,12/15/2003,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,50.88,6,0.2,14.628
14434,12/5/2004,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,27.312,2,0.2,9.2178
14435,12/13/2004,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,7.92,1,0.2,2.772
14436,12/14/2007,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,14.368,2,0.2,3.9512
14437,12/15/2006,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,107.97,3,0,22.6737
14438,12/28/2000,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,113.82,3,0,53.4954
14439,12/25/2004,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,5.184,1,0.2,1.8144
14440,,Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,16.28,2,0,6.512
14441,12/23/2009,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,544.38,3,0,157.8702
14442,12/2/2008,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,19.824,6,0.2,6.6906
14443,12/20/2008,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,657.504,6,0.2,-131.5008
14444,12/21/2004,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,99.54,2,0,10.9494
14445,12/19/2000,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,199.96,4,0,85.9828
14446,12/1/2002,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,631.782,2,0.1,140.396
14447,12/10/2003,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Furnishings,60.72,3,0,26.1096
14448,12/15/2009,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,20.724,2,0.7,-15.1976
14449,12/15/2008,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,415.872,8,0.2,-41.5872
14450,12/18/2004,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,16.768,2,0.2,1.4672
14451,12/2/2009,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,27.12,2,0.2,-4.746
14452,12/27/2006,Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,95.84,4,0.2,34.742
14453,12/10/2006,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,12.96,2,0,6.2208
14454,,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Binders,19.008,8,0.7,-12.672
14455,12/6/2008,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Binders,1598.058,7,0.7,-1065.372
14456,12/16/2006,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Art,36.96,4,0.2,12.012
14457,12/28/2008,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
14458,12/7/2009,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,77.72,1,0.6,-66.062
14459,12/22/2001,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,520.464,2,0.3,-14.8704
14460,12/16/2001,First Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,111.96,2,0,54.8604
14461,,Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,29.16,3,0,8.4564
14462,12/18/2009,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,131.94,3,0,35.6238
14463,12/13/2006,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,25.92,4,0,8.2944
14464,12/2/2003,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Storage,704.76,4,0,162.0948
14465,12/17/2004,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,7.41,3,0,3.4827
14466,12/1/2000,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,21.5,10,0,7.095
14467,12/2/2000,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,10.528,4,0.2,3.29
14468,12/12/2003,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,20.544,6,0.2,6.42
14469,12/26/2008,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,104.9,5,0,50.352
14470,12/9/2003,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,39.68,2,0,16.2688
14471,12/13/2000,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,51.75,5,0,24.84
14472,,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,11.68,2,0,5.4896
14473,12/9/2002,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,159.75,5,0,11.1825
14474,12/12/2002,Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,103.968,6,0.2,16.8948
14475,12/7/2006,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,303.25,5,0,63.6825
14476,12/4/2009,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,270.72,3,0,78.5088
14477,12/25/2006,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,1487.04,5,0.2,148.704
14478,12/27/2001,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,17.48,2,0,8.2156
14479,12/21/2004,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,71.88,2,0,32.346
14480,12/25/2002,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,60.45,3,0,16.3215
14481,12/18/2004,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,253.176,3,0.2,-31.647
14482,12/26/2006,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,2.88,5,0.8,-4.464
14483,12/27/2000,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,384.944,4,0.3,-126.4816
14484,12/18/2000,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Technology,Phones,153.584,2,0.2,13.4386
14485,12/13/2009,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,913.43,5,0.3,-52.196
14486,12/23/2009,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,43.92,4,0,11.8584
14487,12/6/2007,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,25.032,3,0.2,7.8225
14488,12/26/2001,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,46.76,7,0,22.4448
14489,12/16/2004,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,183.968,2,0.2,-25.2956
14490,12/12/2009,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,1259.97,3,0,327.5922
14491,12/20/2003,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,68.97,3,0,19.3116
14492,12/9/2001,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Art,70.368,2,0.2,6.1572
14493,12/21/2006,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,59.96,5,0.2,21.7355
14494,12/28/2008,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,25.984,1,0.2,-5.1968
14495,12/9/2003,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,27.36,3,0.7,-21.888
14496,12/23/2004,Standard Class,Corporate,United States,San Diego,California,92024,West,Technology,Phones,361.376,2,0.2,27.1032
14497,12/1/2003,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,172.186,2,0.3,-46.7362
14498,12/26/2006,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,69.008,2,0.2,12.0764
14499,12/21/2008,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,199.9,5,0,89.955
14500,12/7/2000,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,901.95,3,0,297.6435
14501,12/27/2000,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,971.5,5,0,252.59
14502,12/23/2006,First Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,11.328,2,0.2,2.5488
14503,12/17/2005,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,21.24,3,0,8.0712
14504,,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,34.8,3,0.2,2.175
14505,12/12/2000,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,38.976,3,0.2,-2.436
14506,12/20/2009,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,9.08,2,0,4.086
14507,12/3/2009,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,314.55,3,0,150.984
14508,12/13/2008,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,4.91,1,0,2.3077
14509,12/24/2009,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,5.78,2,0,2.7166
14510,,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,107.94,6,0,30.2232
14511,12/4/2009,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,19.65,3,0,9.039
14512,12/24/2006,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,617.97,3,0,160.6722
14513,12/24/2005,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,59.7,3,0,26.865
14514,,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,387.99,1,0,182.3553
14515,12/2/2009,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,575.92,2,0.2,71.99
14516,12/23/2006,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,30.4,5,0,15.2
14517,12/4/2006,Second Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,478.24,8,0,219.9904
14518,12/7/2008,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Furniture,Furnishings,190.848,3,0.2,-21.4704
14519,,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,5.484,4,0.7,-4.0216
14520,12/17/2004,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,40.92,5,0.2,3.069
14521,12/26/2008,Standard Class,Consumer,United States,Margate,Florida,33063,South,Office Supplies,Art,15.552,3,0.2,2.3328
14522,12/18/2003,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Appliances,17.24,2,0,4.4824
14523,12/3/2000,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,302.94,3,0,75.735
14524,12/25/2009,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,34.75,5,0,15.6375
14525,12/4/2007,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,113.94,6,0,54.6912
14526,12/14/2008,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,55.98,2,0,15.6744
14527,12/23/2000,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,27.18,3,0,12.231
14528,12/5/2001,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,1805.88,6,0,523.7052
14529,12/6/2004,Same Day,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Art,70.95,3,0,18.447
14530,12/16/2007,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,20,4,0,9.6
14531,12/12/2001,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,7.98,3,0,2.0748
14532,12/6/2002,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,24.1,5,0,9.158
14533,12/5/2007,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,8.75,1,0,2.625
14534,12/6/2008,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Tables,842.94,3,0,160.1586
14535,12/15/2005,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.182,1,0.8,-3.6003
14536,12/12/2009,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,27.384,7,0.2,2.7384
14537,12/24/2006,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,26.406,3,0.8,-71.2962
14538,12/17/2007,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
14539,12/5/2009,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,23.68,4,0.2,7.4
14540,12/9/2007,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Technology,Accessories,109.95,1,0,36.2835
14541,,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,965.85,5,0,135.219
14542,12/28/2005,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,29.2,5,0,10.512
14543,12/14/2005,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Paper,32.4,5,0,15.552
14544,12/19/2007,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Envelopes,78.35,5,0,36.8245
14545,12/8/2004,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,31.68,6,0,14.256
14546,12/14/2006,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Binders,29.12,4,0,14.2688
14547,12/6/2002,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Storage,169.45,5,0,42.3625
14548,12/7/2001,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,12.56,2,0,4.0192
14549,12/19/2000,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,6.48,1,0,3.1104
14550,12/6/2002,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Envelopes,186.69,3,0,87.7443
14551,12/8/2000,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,25.4,5,0,8.636
14552,,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,43.96,2,0,20.6612
14553,12/28/2009,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,1279.165,5,0.15,225.735
14554,12/17/2003,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,27.92,4,0,0.5584
14555,12/25/2001,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,129.568,2,0.2,-12.9568
14556,12/24/2006,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,6.368,2,0.2,2.1492
14557,12/17/2006,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,244.55,5,0,114.9385
14558,12/20/2004,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,1332.496,2,0.2,-299.8116
14559,12/24/2000,First Class,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,32.776,1,0.2,3.2776
14560,,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,147.184,2,0.2,-29.4368
14561,12/4/2008,First Class,Home Office,United States,Aurora,Colorado,80013,West,Technology,Accessories,54.384,2,0.2,1.3596
14562,,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,76.776,4,0.7,-58.8616
14563,,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Paper,14.352,3,0.2,5.2026
14564,12/3/2005,First Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,209.792,2,0.2,26.224
14565,,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Office Supplies,Binders,3.304,1,0.2,1.1151
14566,12/17/2000,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,16.38,9,0,7.371
14567,12/27/2002,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,167.96,2,0,78.9412
14568,12/25/2004,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,321.568,2,0.2,-16.0784
14569,12/2/2009,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2,0,6.2208
14570,12/1/2006,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,128.058,3,0.3,-23.7822
14571,12/23/2000,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Chairs,63.686,1,0.3,-15.4666
14572,12/4/2002,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Technology,Accessories,239.976,3,0.2,65.9934
14573,12/5/2005,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Tables,344.22,2,0.4,-189.321
14574,12/24/2005,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,15.552,3,0.2,5.4432
14575,12/2/2000,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Furnishings,21.248,4,0.2,7.4368
14576,12/6/2002,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,8.448,2,0.2,2.64
14577,12/16/2007,Same Day,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Storage,333.09,3,0,23.3163
14578,12/28/2006,Same Day,Consumer,United States,Lawton,Oklahoma,73505,Central,Furniture,Tables,248.98,2,0,54.7756
14579,12/21/2005,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,24.9,5,0,11.703
14580,12/3/2005,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,15.26,7,0,5.0358
14581,12/18/2008,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,43.32,2,0,14.2956
14582,12/14/2004,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,43.584,12,0.2,15.7992
14583,,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,116.28,3,0,56.9772
14584,12/5/2004,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,9.296,2,0.2,3.0212
14585,12/22/2008,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3,0,9.3312
14586,12/21/2007,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,314.55,3,0,150.984
14587,12/21/2004,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,16.27,5,0.8,-25.2185
14588,12/5/2005,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Supplies,69.12,9,0.2,-14.688
14589,12/5/2007,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,4.47,3,0.8,-7.8225
14590,,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Tables,418.296,3,0.2,5.2287
14591,12/24/2003,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Copiers,659.988,2,0.4,109.998
14592,,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,8.128,2,0.2,1.4224
14593,12/5/2003,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,36.288,7,0.2,12.7008
14594,12/10/2004,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,909.72,6,0.3,-51.984
14595,12/9/2000,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,917.9235,9,0.15,75.5937
14596,12/7/2006,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,38.88,6,0,19.0512
14597,12/27/2003,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,631.176,4,0.7,-462.8624
14598,12/22/2004,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,12.96,2,0,6.2208
14599,12/17/2006,Standard Class,Corporate,United States,Bakersfield,California,93309,West,Office Supplies,Paper,12.96,2,0,6.2208
14600,12/21/2006,Standard Class,Corporate,United States,Bakersfield,California,93309,West,Office Supplies,Binders,23.2,5,0.2,8.12
14601,12/19/2005,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,25.92,5,0.2,9.072
14602,12/25/2000,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,21.312,6,0.2,7.1928
14603,12/22/2003,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,173.656,7,0.2,17.3656
14604,12/13/2004,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,361.96,2,0,101.3488
14605,12/3/2008,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,62.85,3,0,13.1985
14606,12/4/2004,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,818.376,3,0.2,51.1485
14607,12/8/2004,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Storage,20.34,1,0,0.2034
14608,12/25/2007,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,23.99,1,0,5.5177
14609,12/18/2004,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Tables,171.288,3,0.2,-6.4233
14610,12/12/2007,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,37.3,2,0,17.158
14611,12/23/2005,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,81.96,2,0,39.3408
14612,,First Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,54.792,6,0.7,-40.1808
14613,12/24/2006,First Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,10.784,1,0.2,0.8088
14614,12/1/2003,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Chairs,290.98,1,0,75.6548
14615,12/15/2002,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Art,36.44,4,0,12.0252
14616,12/18/2002,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,21.4,5,0,10.058
14617,12/17/2003,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,48.664,7,0.2,15.8158
14618,12/27/2006,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,16.56,4,0,6.9552
14619,12/21/2002,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,1347.52,8,0.2,84.22
14620,12/10/2001,Standard Class,Corporate,United States,Richmond,Indiana,47374,Central,Technology,Accessories,62.31,3,0,22.4316
14621,12/11/2005,Standard Class,Corporate,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,20.32,4,0,6.9088
14622,12/2/2007,Second Class,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Fasteners,9.432,3,0.2,3.0654
14623,12/7/2006,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,34.86,7,0,16.0356
14624,12/24/2004,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,89.34,6,0,24.1218
14625,12/1/2006,Standard Class,Home Office,United States,Rome,New York,13440,East,Technology,Phones,269.98,2,0,67.495
